id_operacao,id_cliente,produto,regiao,data_inicio,valor_contratado,prazo_meses,taxa_juros_aa,data_vencimento,atraso_max_dias,default,ead,perda_real,lgd,renda_cliente,idade_cliente,score_credito,estado_civil,grau_instrucao,tempo_emprego,profissao,tipo_residencia,numero_dependentes,tem_cartao_credito,tem_outros_creditos,possui_veiculo,possui_imovel
O007381,C00608,Cheque Especial,Centro-Oeste,2020-07-22 19:00:30.182203,20520.63,24,12.85,2022-07-22 19:00:30.182203,0,0,0.0,0.0,0.0,8238.99,57,791.0,Divorciado,Médio,2.5,Gerente,Cedido,0,Não,Sim,Sim,Sim
O007382,C02326,Financiamento Auto,Sudeste,2021-03-06 10:08:52.846433,46812.93,36,7.0,2024-03-06 10:08:52.846433,180,1,29662.369992273343,14386.21,0.48,19168.62,36,749.0,Viúvo,Superior,7.5,Aposentado,Alugada,2,Sim,Não,Sim,Sim
O007383,C01163,Financiamento Auto,Nordeste,2023-10-18 12:40:16.287750,15135.21,36,16.57,2026-10-18 12:40:16.287750,60,0,0.0,0.0,0.0,7699.7,71,311.0,Divorciado,Fundamental,14.8,Vendedor,Financiada,2,Sim,Sim,Sim,Sim
O007384,C01924,Cartão de Crédito,Nordeste,2022-10-08 17:33:54.772606,16385.25,12,14.06,2023-10-08 17:33:54.772606,0,0,0.0,0.0,0.0,8076.62,49,699.0,Viúvo,Superior,23.0,Autônomo,Cedido,3,Não,Sim,Não,Não
O007385,C00231,Cartão de Crédito,Norte,2020-07-21 22:02:41.719087,43838.96,48,9.87,2024-07-21 22:02:41.719087,0,0,0.0,0.0,0.0,16204.01,47,556.0,Divorciado,Fundamental,22.0,Gerente,Financiada,3,Sim,Não,Não,Não
O007386,C01475,Cheque Especial,Centro-Oeste,2023-06-04 12:43:10.774819,31503.95,36,21.05,2026-06-04 12:43:10.774819,0,0,0.0,0.0,0.0,7550.11,67,329.0,Divorciado,Mestrado/Doutorado,17.2,Gerente,Financiada,2,Sim,Não,Sim,Sim
O007387,C02038,Consignado,Sudeste,2022-11-16 06:42:36.357900,47569.57,60,19.22,2027-11-16 06:42:36.357900,60,0,0.0,0.0,0.0,4298.07,23,490.0,Divorciado,Fundamental,29.7,Gerente,Cedido,3,Sim,Não,Sim,Não
O007388,C02186,Cheque Especial,Sul,2019-09-27 00:31:00.991640,32428.05,12,16.36,2020-09-27 00:31:00.991640,0,0,0.0,0.0,0.0,18858.64,71,413.0,Casado,Fundamental,28.9,Estudante,Cedido,1,Não,Não,Não,Sim
O007389,C00997,Cartão de Crédito,Centro-Oeste,2020-07-17 07:56:21.675316,2133.05,36,9.01,2023-07-17 07:56:21.675316,0,0,0.0,0.0,0.0,18470.3,59,676.0,Viúvo,Médio,27.7,Estudante,Alugada,5,Sim,Sim,Sim,Não
O007390,C02579,Consignado,Sudeste,2020-09-17 19:02:01.764688,9251.41,24,16.4,2022-09-17 19:02:01.764688,15,0,0.0,0.0,0.0,8119.56,57,537.0,Viúvo,Mestrado/Doutorado,6.7,Engenheiro,Outros,4,Sim,Sim,Sim,Sim
O007391,C01180,Financiamento Auto,Sul,2020-11-04 02:45:13.638761,14449.53,48,9.08,2024-11-04 02:45:13.638761,30,0,0.0,0.0,0.0,11513.43,25,442.0,Casado,Fundamental,12.5,Professor,Financiada,0,Sim,Não,Não,Sim
O007392,C00607,Financiamento Auto,Sul,2019-01-15 17:59:04.901054,43429.41,24,19.65,2021-01-15 17:59:04.901054,120,1,33223.16450118948,15546.21,0.47,5317.17,25,719.0,Casado,Mestrado/Doutorado,13.0,Analista,Outros,5,Sim,Sim,Sim,Não
O007393,C02840,Crédito Pessoal,Norte,2021-12-06 06:04:05.395256,41627.35,24,8.45,2023-12-06 06:04:05.395256,0,0,0.0,0.0,0.0,8376.9,61,686.0,União Estável,Pós-graduação,24.9,Aposentado,Cedido,5,Sim,Sim,Não,Sim
O007394,C01921,Cartão de Crédito,Nordeste,2022-05-22 21:33:23.024916,39621.19,48,19.79,2026-05-22 21:33:23.024916,15,0,0.0,0.0,0.0,14368.94,43,410.0,Casado,Fundamental,18.8,Engenheiro,Cedido,2,Sim,Não,Sim,Sim
O007395,C01285,Crédito Pessoal,Nordeste,2019-04-15 14:30:46.441204,27900.11,12,15.82,2020-04-15 14:30:46.441204,0,0,0.0,0.0,0.0,7539.53,41,655.0,Casado,Fundamental,24.5,Vendedor,Cedido,2,Sim,Sim,Sim,Não
O007396,C01333,Cheque Especial,Norte,2021-07-14 11:19:28.538482,7378.52,24,24.53,2023-07-14 11:19:28.538482,60,0,0.0,0.0,0.0,5726.41,38,696.0,Divorciado,Fundamental,8.4,Engenheiro,Alugada,2,Sim,Sim,Não,Sim
O007397,C02129,Cheque Especial,Centro-Oeste,2023-03-05 04:39:42.929847,6994.44,12,14.34,2024-03-05 04:39:42.929847,0,0,0.0,0.0,0.0,17815.66,65,418.0,Solteiro,Médio,26.4,Aposentado,Própria,4,Não,Sim,Sim,Não
O007398,C02745,Consignado,Sudeste,2023-04-17 03:09:23.767714,6741.55,12,9.79,2024-04-17 03:09:23.767714,30,0,0.0,0.0,0.0,13014.65,43,652.0,União Estável,Fundamental,19.4,Engenheiro,Financiada,2,Sim,Sim,Sim,Sim
O007399,C02261,Cartão de Crédito,Nordeste,2021-02-09 06:16:40.620903,42803.29,12,21.79,2022-02-09 06:16:40.620903,0,0,0.0,0.0,0.0,15816.77,34,597.0,União Estável,Mestrado/Doutorado,18.5,Professor,Cedido,0,Sim,Não,Não,Não
O007400,C02025,Consignado,Norte,2019-12-23 14:49:56.203079,7507.08,24,16.61,2021-12-23 14:49:56.203079,15,0,0.0,0.0,0.0,9247.68,45,725.0,Divorciado,Pós-graduação,23.0,Autônomo,Cedido,0,Sim,Sim,Não,Sim
O007401,C01383,Consignado,Nordeste,2020-01-01 16:17:21.741236,40522.11,12,15.74,2021-01-01 16:17:21.741236,0,0,0.0,0.0,0.0,19434.13,26,603.0,Viúvo,Superior,22.3,Autônomo,Alugada,5,Não,Sim,Não,Não
O007402,C01703,Cheque Especial,Nordeste,2023-07-17 00:18:34.437441,42315.1,24,7.11,2025-07-17 00:18:34.437441,90,1,38955.80569527722,27856.75,0.72,7268.6,63,542.0,Casado,Fundamental,15.4,Aposentado,Própria,4,Sim,Sim,Sim,Sim
O007403,C00206,Cheque Especial,Nordeste,2022-12-04 02:33:17.102132,5699.19,12,12.61,2023-12-04 02:33:17.102132,15,0,0.0,0.0,0.0,1670.15,62,566.0,Casado,Superior,24.9,Autônomo,Própria,0,Sim,Não,Sim,Não
O007404,C01285,Cartão de Crédito,Centro-Oeste,2020-09-15 07:58:27.324684,45149.16,60,5.09,2025-09-15 07:58:27.324684,0,0,0.0,0.0,0.0,7539.53,41,655.0,Casado,Fundamental,24.5,Vendedor,Cedido,2,Sim,Sim,Sim,Não
O007405,C01810,Cheque Especial,Norte,2022-05-03 20:16:26.714443,44928.14,24,9.31,2024-05-03 20:16:26.714443,0,0,0.0,0.0,0.0,3320.32,59,744.0,União Estável,Pós-graduação,7.8,Professor,Alugada,3,Sim,Sim,Sim,Não
O007406,C00900,Cartão de Crédito,Nordeste,2022-06-21 23:25:59.026872,32091.48,60,15.5,2027-06-21 23:25:59.026872,0,0,0.0,0.0,0.0,3081.91,34,563.0,Casado,Fundamental,18.8,Engenheiro,Cedido,0,Sim,Sim,Sim,Sim
O007407,C00748,Crédito Pessoal,Nordeste,2023-11-28 00:14:18.978730,25893.98,12,14.47,2024-11-28 00:14:18.978730,30,0,0.0,0.0,0.0,11555.73,36,824.0,Divorciado,Superior,1.9,Aposentado,Alugada,4,Não,Não,Não,Não
O007408,C00877,Financiamento Auto,Norte,2021-12-30 13:35:19.988386,32541.63,24,16.35,2023-12-30 13:35:19.988386,0,0,0.0,0.0,0.0,14745.49,26,752.0,Solteiro,Pós-graduação,8.3,Aposentado,Própria,5,Não,Sim,Não,Não
O007409,C02630,Crédito Pessoal,Sul,2020-08-27 08:10:12.107080,20538.4,48,22.36,2024-08-27 08:10:12.107080,180,1,12499.59475855358,8561.89,0.68,8671.5,57,407.0,União Estável,Médio,2.5,Gerente,Alugada,3,Não,Sim,Não,Não
O007410,C02443,Cheque Especial,Centro-Oeste,2021-11-21 14:23:26.884156,29638.68,60,10.2,2026-11-21 14:23:26.884156,90,1,15825.06536776832,6479.85,0.41,15595.18,65,668.0,Divorciado,Mestrado/Doutorado,16.8,Professor,Outros,4,Não,Não,Não,Não
O007411,C01749,Financiamento Auto,Centro-Oeste,2023-10-24 14:14:31.718089,48491.5,36,18.54,2026-10-24 14:14:31.718089,90,1,36104.18409809691,33979.13,0.94,15565.36,37,627.0,Divorciado,Pós-graduação,2.2,Estudante,Cedido,1,Sim,Não,Sim,Sim
O007412,C00337,Financiamento Auto,Sudeste,2022-01-29 09:19:02.686590,6107.84,36,16.02,2025-01-29 09:19:02.686590,0,0,0.0,0.0,0.0,17326.02,49,610.0,União Estável,Superior,23.8,Aposentado,Outros,5,Sim,Sim,Não,Não
O007413,C02847,Consignado,Sudeste,2021-02-03 02:51:13.069351,12072.65,48,21.41,2025-02-03 02:51:13.069351,0,0,0.0,0.0,0.0,16069.66,55,625.0,Solteiro,Fundamental,4.3,Engenheiro,Própria,1,Sim,Não,Sim,Não
O007414,C01762,Financiamento Auto,Sul,2019-10-24 03:51:48.291230,26442.47,48,10.35,2023-10-24 03:51:48.291230,0,0,0.0,0.0,0.0,17120.61,62,523.0,Viúvo,Fundamental,19.1,Engenheiro,Outros,2,Sim,Sim,Sim,Sim
O007415,C00781,Cartão de Crédito,Sudeste,2021-04-09 02:25:54.174616,13301.12,36,24.81,2024-04-09 02:25:54.174616,120,1,10759.79628126548,10346.92,0.96,14338.05,31,481.0,Divorciado,Mestrado/Doutorado,7.4,Analista,Cedido,4,Sim,Não,Sim,Sim
O007416,C00279,Cheque Especial,Nordeste,2022-12-11 06:34:57.890687,49642.09,24,18.28,2024-12-11 06:34:57.890687,0,0,0.0,0.0,0.0,14486.39,35,439.0,Solteiro,Pós-graduação,30.0,Analista,Própria,4,Sim,Sim,Sim,Sim
O007417,C02297,Cheque Especial,Nordeste,2019-03-19 00:00:58.192610,36153.38,12,5.81,2020-03-19 00:00:58.192610,0,0,0.0,0.0,0.0,5552.77,43,432.0,Viúvo,Fundamental,7.4,Engenheiro,Cedido,3,Não,Não,Sim,Não
O007418,C00833,Consignado,Sudeste,2020-02-05 09:58:39.389265,21981.83,24,5.09,2022-02-05 09:58:39.389265,0,0,0.0,0.0,0.0,4105.85,20,539.0,União Estável,Mestrado/Doutorado,28.2,Professor,Financiada,3,Sim,Sim,Sim,Sim
O007419,C01732,Consignado,Centro-Oeste,2019-01-07 17:55:54.353696,45185.72,36,22.36,2022-01-07 17:55:54.353696,0,0,0.0,0.0,0.0,13042.07,54,722.0,União Estável,Pós-graduação,22.3,Professor,Cedido,0,Não,Não,Sim,Sim
O007420,C01054,Cheque Especial,Sul,2020-02-12 00:29:55.987283,7650.12,60,10.23,2025-02-12 00:29:55.987283,0,0,0.0,0.0,0.0,16277.49,70,678.0,Solteiro,Médio,19.2,Professor,Financiada,5,Não,Sim,Sim,Não
O007421,C01839,Consignado,Nordeste,2020-02-25 06:00:05.928388,14751.3,60,9.74,2025-02-25 06:00:05.928388,120,1,8299.767451391373,4295.03,0.52,18669.55,72,341.0,Casado,Superior,17.9,Aposentado,Alugada,1,Sim,Sim,Sim,Não
O007422,C02960,Financiamento Auto,Sul,2022-02-12 15:41:48.371816,47818.7,12,16.0,2023-02-12 15:41:48.371816,30,0,0.0,0.0,0.0,16430.81,35,714.0,Divorciado,Fundamental,19.4,Analista,Cedido,5,Sim,Não,Não,Sim
O007423,C00939,Financiamento Auto,Sudeste,2020-03-12 05:02:02.207469,28070.11,12,8.39,2021-03-12 05:02:02.207469,0,0,0.0,0.0,0.0,3678.4,56,401.0,Divorciado,Mestrado/Doutorado,3.3,Vendedor,Cedido,2,Sim,Não,Não,Sim
O007424,C01155,Cartão de Crédito,Norte,2022-09-02 14:52:28.473009,46072.82,36,10.77,2025-09-02 14:52:28.473009,15,0,0.0,0.0,0.0,12944.31,70,389.0,Casado,Superior,2.2,Autônomo,Própria,5,Sim,Sim,Sim,Não
O007425,C00524,Consignado,Sul,2023-10-05 11:21:51.947227,49218.27,36,15.32,2026-10-05 11:21:51.947227,180,1,27248.284015536887,22049.06,0.81,17079.2,53,332.0,União Estável,Fundamental,8.1,Vendedor,Própria,3,Sim,Sim,Sim,Sim
O007426,C00460,Cheque Especial,Sul,2020-08-28 00:21:42.480657,18331.19,12,24.64,2021-08-28 00:21:42.480657,0,0,0.0,0.0,0.0,3698.13,66,466.0,União Estável,Fundamental,26.3,Professor,Financiada,5,Sim,Não,Sim,Não
O007427,C02443,Crédito Pessoal,Sudeste,2022-09-12 15:33:53.193423,29036.01,60,8.06,2027-09-12 15:33:53.193423,60,0,0.0,0.0,0.0,15595.18,65,668.0,Divorciado,Mestrado/Doutorado,16.8,Professor,Outros,4,Não,Não,Não,Não
O007428,C02461,Cheque Especial,Sudeste,2020-01-10 16:51:23.691654,42411.39,48,5.84,2024-01-10 16:51:23.691654,0,0,0.0,0.0,0.0,19886.2,27,585.0,Divorciado,Pós-graduação,7.7,Engenheiro,Financiada,4,Não,Não,Não,Não
O007429,C02165,Crédito Pessoal,Nordeste,2019-12-03 05:54:34.686201,14000.68,48,19.16,2023-12-03 05:54:34.686201,0,0,0.0,0.0,0.0,10218.81,42,340.0,Divorciado,Superior,19.1,Autônomo,Própria,2,Sim,Não,Sim,Sim
O007430,C01173,Crédito Pessoal,Norte,2023-12-12 12:39:29.912085,22614.33,48,17.32,2027-12-12 12:39:29.912085,0,0,0.0,0.0,0.0,13188.55,32,747.0,Viúvo,Médio,27.0,Analista,Alugada,1,Sim,Sim,Não,Não
O007431,C02157,Cartão de Crédito,Norte,2020-10-24 03:23:27.574616,8089.32,60,11.27,2025-10-24 03:23:27.574616,0,0,0.0,0.0,0.0,4126.48,69,800.0,Viúvo,Fundamental,11.1,Gerente,Própria,3,Sim,Não,Sim,Sim
O007432,C02284,Crédito Pessoal,Sul,2019-05-15 13:25:28.815242,32800.58,24,10.59,2021-05-15 13:25:28.815242,0,0,0.0,0.0,0.0,2344.5,35,321.0,União Estável,Mestrado/Doutorado,27.9,Estudante,Outros,4,Sim,Não,Não,Sim
O007433,C02026,Financiamento Auto,Norte,2019-02-24 18:46:13.385440,707.62,24,22.36,2021-02-24 18:46:13.385440,15,0,0.0,0.0,0.0,6312.92,36,342.0,Viúvo,Fundamental,26.5,Gerente,Alugada,3,Sim,Não,Não,Não
O007434,C02874,Financiamento Auto,Sudeste,2019-07-30 05:17:27.656819,22740.76,60,11.43,2024-07-30 05:17:27.656819,120,1,12300.91553152917,3696.21,0.3,9259.79,42,321.0,Viúvo,Médio,10.5,Vendedor,Cedido,0,Sim,Não,Sim,Não
O007435,C01451,Cartão de Crédito,Sudeste,2020-06-14 07:14:17.642606,46492.68,24,16.86,2022-06-14 07:14:17.642606,0,0,0.0,0.0,0.0,10697.73,25,582.0,Casado,Fundamental,16.6,Aposentado,Própria,4,Sim,Sim,Não,Não
O007436,C01010,Cheque Especial,Sudeste,2019-12-21 18:52:15.123086,44916.47,48,13.51,2023-12-21 18:52:15.123086,0,0,0.0,0.0,0.0,10554.36,38,446.0,Solteiro,Fundamental,4.3,Gerente,Cedido,5,Sim,Sim,Sim,Não
O007437,C01541,Cheque Especial,Sul,2021-12-04 21:03:50.358642,40286.6,60,15.55,2026-12-04 21:03:50.358642,0,0,0.0,0.0,0.0,14617.36,19,654.0,Solteiro,Médio,17.3,Professor,Outros,3,Sim,Sim,Não,Não
O007438,C01204,Cheque Especial,Centro-Oeste,2022-10-29 02:20:01.606143,7487.38,12,22.76,2023-10-29 02:20:01.606143,180,1,6204.954288393175,1885.98,0.3,7486.79,67,593.0,Solteiro,Fundamental,9.8,Aposentado,Cedido,2,Não,Sim,Não,Não
O007439,C02957,Cheque Especial,Sudeste,2019-03-22 03:01:52.941774,26252.87,60,13.95,2024-03-22 03:01:52.941774,0,0,0.0,0.0,0.0,14986.15,41,340.0,União Estável,Médio,17.7,Vendedor,Alugada,1,Sim,Não,Sim,Sim
O007440,C01873,Financiamento Auto,Norte,2019-02-24 04:13:41.193738,36097.39,36,21.51,2022-02-24 04:13:41.193738,0,0,0.0,0.0,0.0,10858.27,29,513.0,Viúvo,Fundamental,19.0,Autônomo,Outros,2,Sim,Não,Não,Não
O007441,C00396,Financiamento Auto,Norte,2019-12-28 00:44:05.110084,5508.09,48,17.04,2023-12-28 00:44:05.110084,0,0,0.0,0.0,0.0,18719.01,50,329.0,Divorciado,Superior,23.9,Gerente,Própria,5,Sim,Não,Sim,Não
O007442,C02049,Cartão de Crédito,Sudeste,2019-11-14 19:37:17.330688,7776.7,48,12.27,2023-11-14 19:37:17.330688,90,1,7520.228259126225,4136.68,0.55,11555.46,18,562.0,Viúvo,Fundamental,19.7,Aposentado,Financiada,3,Sim,Não,Sim,Não
O007443,C02056,Cartão de Crédito,Centro-Oeste,2023-06-04 19:44:29.955706,2483.25,36,5.5,2026-06-04 19:44:29.955706,120,1,2389.6749179993485,1615.39,0.68,13876.91,64,607.0,Divorciado,Fundamental,25.8,Estudante,Financiada,3,Sim,Não,Sim,Sim
O007444,C02192,Cartão de Crédito,Sul,2022-08-04 21:02:46.740963,16492.14,48,18.35,2026-08-04 21:02:46.740963,60,0,0.0,0.0,0.0,18283.11,63,497.0,Casado,Médio,5.6,Analista,Outros,3,Sim,Não,Sim,Não
O007445,C01679,Cheque Especial,Sudeste,2020-09-12 04:00:22.299081,43927.46,36,18.93,2023-09-12 04:00:22.299081,15,0,0.0,0.0,0.0,4710.2,43,415.0,União Estável,Médio,26.2,Autônomo,Cedido,3,Sim,Sim,Sim,Sim
O007446,C02323,Cheque Especial,Sul,2021-10-08 23:19:01.329214,25620.05,36,24.86,2024-10-08 23:19:01.329214,0,0,0.0,0.0,0.0,12746.25,25,496.0,Viúvo,Pós-graduação,22.9,Professor,Financiada,4,Sim,Não,Sim,Não
O007447,C00287,Financiamento Auto,Centro-Oeste,2019-11-22 20:06:52.808711,42736.9,48,19.22,2023-11-22 20:06:52.808711,0,0,0.0,0.0,0.0,10113.56,24,665.0,Casado,Pós-graduação,18.8,Gerente,Própria,2,Sim,Sim,Não,Sim
O007448,C02538,Financiamento Auto,Sudeste,2019-02-09 05:21:02.984209,4640.68,60,21.39,2024-02-09 05:21:02.984209,15,0,0.0,0.0,0.0,4142.73,67,599.0,Viúvo,Superior,27.8,Vendedor,Cedido,0,Sim,Sim,Não,Sim
O007449,C01666,Consignado,Sudeste,2023-03-19 06:12:22.418352,3277.09,36,8.35,2026-03-19 06:12:22.418352,0,0,0.0,0.0,0.0,17251.36,19,556.0,Divorciado,Fundamental,1.4,Analista,Própria,0,Sim,Sim,Sim,Sim
O007450,C00633,Consignado,Sudeste,2023-07-20 22:25:26.467255,40293.1,12,20.26,2024-07-20 22:25:26.467255,30,0,0.0,0.0,0.0,10966.03,74,542.0,Casado,Pós-graduação,28.8,Aposentado,Cedido,4,Sim,Sim,Não,Sim
O007451,C01595,Cheque Especial,Nordeste,2019-02-08 07:31:36.149719,25138.63,36,12.04,2022-02-08 07:31:36.149719,0,0,0.0,0.0,0.0,14900.27,21,379.0,União Estável,Médio,22.0,Estudante,Financiada,5,Sim,Não,Sim,Sim
O007452,C00729,Financiamento Auto,Sudeste,2022-05-21 08:24:51.120331,23810.99,12,24.6,2023-05-21 08:24:51.120331,0,0,0.0,0.0,0.0,5230.11,39,545.0,Casado,Fundamental,25.5,Estudante,Outros,3,Não,Sim,Não,Não
O007453,C00031,Cheque Especial,Sudeste,2020-11-22 12:49:00.468065,24044.64,60,14.03,2025-11-22 12:49:00.468065,15,0,0.0,0.0,0.0,12739.58,74,803.0,Viúvo,Pós-graduação,3.0,Professor,Financiada,5,Sim,Não,Sim,Não
O007454,C00244,Crédito Pessoal,Centro-Oeste,2022-12-08 00:44:12.219223,19363.03,36,14.3,2025-12-08 00:44:12.219223,60,0,0.0,0.0,0.0,8347.94,55,746.0,Divorciado,Pós-graduação,15.6,Professor,Própria,2,Sim,Sim,Sim,Não
O007455,C00140,Consignado,Centro-Oeste,2019-07-22 12:26:33.423697,44377.05,36,14.95,2022-07-22 12:26:33.423697,0,0,0.0,0.0,0.0,19477.97,43,348.0,Viúvo,Fundamental,25.4,Engenheiro,Financiada,2,Sim,Não,Não,Sim
O007456,C02449,Cartão de Crédito,Nordeste,2023-09-05 09:47:51.945273,26289.36,36,11.16,2026-09-05 09:47:51.945273,30,0,0.0,0.0,0.0,2566.48,24,813.0,Divorciado,Médio,29.9,Engenheiro,Outros,2,Sim,Não,Não,Não
O007457,C00725,Cheque Especial,Sudeste,2020-07-10 18:10:12.569486,48707.42,12,12.59,2021-07-10 18:10:12.569486,90,1,44043.85724747708,43802.79,0.99,12127.75,47,406.0,Viúvo,Mestrado/Doutorado,19.3,Autônomo,Cedido,2,Sim,Sim,Não,Não
O007458,C01565,Crédito Pessoal,Norte,2020-03-14 06:34:01.415502,42403.03,60,12.85,2025-03-14 06:34:01.415502,0,0,0.0,0.0,0.0,16718.36,22,366.0,União Estável,Mestrado/Doutorado,14.6,Analista,Outros,3,Sim,Não,Sim,Sim
O007459,C00164,Cartão de Crédito,Sul,2023-01-17 07:33:51.619610,37009.77,48,15.26,2027-01-17 07:33:51.619610,0,0,0.0,0.0,0.0,11411.83,53,788.0,Divorciado,Mestrado/Doutorado,12.2,Autônomo,Financiada,2,Sim,Não,Sim,Sim
O007460,C00104,Crédito Pessoal,Sudeste,2022-04-21 03:48:06.214870,31992.3,24,7.83,2024-04-21 03:48:06.214870,0,0,0.0,0.0,0.0,10908.56,44,649.0,Casado,Superior,17.5,Aposentado,Financiada,3,Sim,Não,Sim,Sim
O007461,C00063,Financiamento Auto,Nordeste,2023-09-14 14:53:05.634525,41840.93,36,16.95,2026-09-14 14:53:05.634525,0,0,0.0,0.0,0.0,16831.64,46,553.0,Casado,Superior,23.3,Autônomo,Outros,4,Não,Não,Sim,Não
O007462,C02063,Financiamento Auto,Norte,2023-11-19 05:03:39.082328,44145.67,36,15.78,2026-11-19 05:03:39.082328,30,0,0.0,0.0,0.0,16418.47,33,850.0,Divorciado,Mestrado/Doutorado,17.4,Estudante,Financiada,0,Sim,Sim,Sim,Sim
O007463,C02227,Financiamento Auto,Centro-Oeste,2023-12-26 19:02:14.073552,7095.42,36,24.65,2026-12-26 19:02:14.073552,0,0,0.0,0.0,0.0,7073.41,73,416.0,Solteiro,Pós-graduação,12.3,Estudante,Alugada,2,Sim,Sim,Sim,Não
O007464,C01547,Cartão de Crédito,Sul,2023-05-29 00:52:27.206127,18307.18,48,22.49,2027-05-29 00:52:27.206127,30,0,0.0,0.0,0.0,16410.86,56,599.0,Divorciado,Pós-graduação,9.5,Autônomo,Financiada,5,Sim,Sim,Não,Sim
O007465,C02489,Cartão de Crédito,Nordeste,2023-05-23 01:23:14.051186,40369.72,60,14.25,2028-05-23 01:23:14.051186,0,0,0.0,0.0,0.0,12391.53,60,425.0,Divorciado,Superior,27.1,Autônomo,Alugada,4,Sim,Sim,Sim,Não
O007466,C02573,Financiamento Auto,Centro-Oeste,2019-04-30 07:32:07.261752,11454.63,12,18.96,2020-04-30 07:32:07.261752,0,0,0.0,0.0,0.0,7447.67,66,567.0,Solteiro,Fundamental,9.6,Engenheiro,Financiada,4,Sim,Não,Sim,Sim
O007467,C00727,Cartão de Crédito,Sudeste,2019-09-21 14:07:56.519517,29516.8,48,18.11,2023-09-21 14:07:56.519517,15,0,0.0,0.0,0.0,4085.79,70,836.0,Solteiro,Médio,4.1,Professor,Cedido,5,Sim,Sim,Sim,Sim
O007468,C02359,Financiamento Auto,Nordeste,2023-08-14 14:00:34.073303,39132.3,60,9.7,2028-08-14 14:00:34.073303,60,0,0.0,0.0,0.0,11378.4,20,570.0,Casado,Médio,0.9,Gerente,Outros,2,Sim,Sim,Sim,Não
O007469,C00738,Cheque Especial,Sudeste,2022-12-21 16:32:15.011520,11584.93,24,11.66,2024-12-21 16:32:15.011520,0,0,0.0,0.0,0.0,16607.09,49,335.0,Solteiro,Pós-graduação,23.7,Engenheiro,Alugada,2,Sim,Sim,Não,Não
O007470,C01791,Financiamento Auto,Nordeste,2019-12-16 19:38:26.146303,20399.7,60,5.67,2024-12-16 19:38:26.146303,0,0,0.0,0.0,0.0,4278.13,35,823.0,Viúvo,Superior,13.7,Professor,Alugada,5,Sim,Sim,Não,Sim
O007471,C02004,Consignado,Nordeste,2020-11-21 04:57:51.074064,45798.23,60,6.91,2025-11-21 04:57:51.074064,60,0,0.0,0.0,0.0,6116.6,61,462.0,União Estável,Médio,17.0,Analista,Financiada,4,Sim,Não,Sim,Sim
O007472,C00130,Cheque Especial,Sudeste,2020-11-14 00:22:56.009442,18122.12,12,11.19,2021-11-14 00:22:56.009442,30,0,0.0,0.0,0.0,10948.83,49,388.0,União Estável,Médio,21.6,Aposentado,Cedido,0,Não,Sim,Não,Não
O007473,C01976,Financiamento Auto,Nordeste,2021-12-30 04:15:11.960020,30433.64,60,20.56,2026-12-30 04:15:11.960020,360,1,20910.84923510792,12100.28,0.58,18902.57,37,744.0,Viúvo,Fundamental,9.3,Vendedor,Outros,1,Sim,Não,Sim,Sim
O007474,C01287,Consignado,Centro-Oeste,2023-11-18 23:47:29.273489,21975.32,60,19.31,2028-11-18 23:47:29.273489,0,0,0.0,0.0,0.0,3125.53,59,828.0,Solteiro,Superior,16.8,Professor,Financiada,5,Sim,Não,Sim,Não
O007475,C01195,Financiamento Auto,Centro-Oeste,2020-03-22 07:16:27.067197,43913.18,36,24.28,2023-03-22 07:16:27.067197,0,0,0.0,0.0,0.0,2346.23,49,695.0,Divorciado,Pós-graduação,23.6,Estudante,Própria,5,Sim,Sim,Não,Sim
O007476,C00927,Cheque Especial,Sul,2019-03-26 07:20:57.931325,21495.31,12,12.33,2020-03-26 07:20:57.931325,0,0,0.0,0.0,0.0,6470.53,57,751.0,Viúvo,Médio,11.7,Gerente,Outros,4,Sim,Não,Sim,Não
O007477,C01981,Financiamento Auto,Sul,2022-01-29 06:01:36.265256,18281.77,60,11.86,2027-01-29 06:01:36.265256,0,0,0.0,0.0,0.0,4942.88,49,649.0,Casado,Médio,17.5,Estudante,Outros,4,Não,Sim,Não,Não
O007478,C01430,Cartão de Crédito,Nordeste,2019-12-12 02:40:29.269417,9076.99,60,7.06,2024-12-12 02:40:29.269417,0,0,0.0,0.0,0.0,17556.49,52,733.0,União Estável,Superior,11.8,Estudante,Outros,3,Sim,Não,Sim,Não
O007479,C01726,Financiamento Auto,Centro-Oeste,2021-09-04 05:30:48.184201,17787.49,36,20.75,2024-09-04 05:30:48.184201,360,1,13975.01696922312,13100.05,0.94,2652.4,33,556.0,União Estável,Superior,23.1,Gerente,Cedido,5,Sim,Sim,Não,Sim
O007480,C01820,Cheque Especial,Sudeste,2022-12-11 23:56:42.631131,33642.94,12,8.31,2023-12-11 23:56:42.631131,30,0,0.0,0.0,0.0,8565.88,49,428.0,Viúvo,Mestrado/Doutorado,7.7,Professor,Própria,4,Não,Não,Sim,Não
O007481,C01012,Crédito Pessoal,Nordeste,2020-08-21 00:24:37.719340,9202.64,24,24.07,2022-08-21 00:24:37.719340,0,0,0.0,0.0,0.0,19771.86,30,357.0,Divorciado,Superior,18.6,Aposentado,Cedido,3,Sim,Não,Sim,Sim
O007482,C00449,Financiamento Auto,Sudeste,2019-04-08 04:44:35.188985,35416.02,12,11.32,2020-04-08 04:44:35.188985,15,0,0.0,0.0,0.0,8460.8,66,524.0,Viúvo,Pós-graduação,28.0,Professor,Outros,4,Sim,Sim,Sim,Não
