id_transacao,id_cliente,data_transacao,valor_transacao,tipo_transacao
8204,952,2024-07-26,5196.83,doc
8205,2,2025-02-27,450.8,pagamento
8206,948,2024-10-17,1081.19,doc
8207,916,2023-12-13,1005.99,saque
8208,828,2025-01-15,990.91,saque
8209,807,2024-04-08,6254.19,ted
8210,157,2023-05-18,1966.25,saque
8211,707,2024-11-02,8529.27,ted
8212,159,2024-12-08,5545.97,ted
8213,227,2024-11-02,5864.92,doc
8214,262,2023-08-01,1147.58,saque
8215,43,2024-03-10,6287.25,ted
8216,791,2023-09-21,4687.14,ted
8217,678,2024-01-07,9566.62,ted
8218,660,2023-05-14,2258.78,pagamento
8219,801,2023-10-25,894.37,saque
8220,438,2023-12-16,610.35,saque
8221,504,2024-10-23,3767.08,doc
8222,647,2024-10-09,3104.65,ted
8223,179,2023-07-23,663.47,saque
8224,159,2024-01-03,676.06,ted
8225,204,2024-09-30,800.83,ted
8226,143,2023-07-30,4849.91,doc
8227,116,2023-04-10,3632.8,doc
8228,784,2023-12-19,591.18,doc
8229,369,2024-06-22,6962.82,ted
8230,901,2025-02-10,2823.91,pagamento
8231,37,2024-03-12,351.79,saque
8232,512,2023-10-13,3031.99,doc
8233,934,2023-04-28,1473.54,saque
8234,794,2023-10-28,5551.5,ted
8235,703,2025-02-06,5761.35,doc
8236,934,2023-12-29,4442.06,ted
8237,225,2023-09-02,8384.99,ted
8238,184,2024-02-16,1140.54,pagamento
8239,956,2023-10-08,1586.95,saque
8240,903,2024-07-04,748.43,saque
8241,408,2024-02-06,798.42,saque
8242,980,2023-04-02,6420.53,doc
8243,300,2024-02-09,185.74,saque
8244,161,2024-05-13,226.89,pagamento
8245,918,2023-07-26,1322.11,pagamento
8246,494,2023-06-28,960.84,saque
8247,526,2023-07-23,7251.34,doc
8248,231,2024-01-05,3316.86,pagamento
8249,64,2023-09-24,3023.06,doc
8250,556,2024-01-28,3235.06,pagamento
8251,930,2023-07-20,1981.66,doc
8252,629,2023-04-14,1843.72,pagamento
8253,800,2024-04-23,2893.92,doc
8254,7,2024-01-25,6601.83,doc
8255,191,2025-02-05,444.51,pagamento
8256,803,2024-08-05,945.08,saque
8257,979,2023-12-18,4826.31,doc
8258,52,2023-08-27,2815.79,pagamento
8259,756,2023-11-09,1045.62,saque
8260,710,2025-03-19,743.11,saque
8261,614,2023-12-27,1070.62,pagamento
8262,398,2024-03-05,3478.07,pagamento
8263,321,2025-02-27,1089.17,saque
8264,951,2024-12-31,413.19,saque
8265,74,2024-03-21,5086.85,doc
8266,908,2024-02-07,702.07,saque
8267,102,2024-07-07,596.37,ted
8268,768,2025-02-10,324.83,pagamento
8269,760,2024-01-06,3692.84,doc
8270,925,2023-09-19,5812.72,doc
8271,206,2024-12-20,7027.77,doc
8272,301,2024-10-13,7574.84,ted
8273,290,2024-06-01,1958.01,pagamento
8274,970,2024-04-13,4200.58,pagamento
8275,557,2023-04-20,4084.31,doc
8276,448,2024-01-20,2502.02,pagamento
8277,608,2024-11-26,4780.12,pagamento
8278,126,2024-05-28,94.29,pagamento
8279,187,2024-04-14,604.43,saque
8280,994,2023-12-09,1793.23,saque
8281,214,2023-08-23,1943.18,saque
8282,570,2024-07-14,6631.91,ted
8283,670,2023-04-13,9490.73,doc
8284,774,2023-08-29,8683.99,ted
8285,666,2023-08-12,57.95,pagamento
8286,75,2025-02-19,6538.8,doc
8287,567,2023-06-08,1651.2,saque
8288,106,2024-01-16,1217.43,saque
8289,757,2023-03-24,4008.63,ted
8290,325,2025-03-21,1727.0,pagamento
8291,33,2024-10-27,1131.39,doc
8292,945,2023-08-22,2212.52,pagamento
8293,897,2023-10-22,791.64,doc
8294,897,2024-02-08,4146.86,doc
8295,348,2024-11-22,2859.11,pagamento
8296,709,2023-08-11,5653.87,ted
8297,927,2024-07-09,8256.0,doc
8298,497,2024-02-27,192.58,saque
8299,15,2023-10-28,9519.77,ted
8300,469,2024-05-09,1681.06,saque
8301,41,2024-02-26,3531.16,doc
8302,917,2023-08-01,5175.9,ted
8303,661,2023-05-26,4873.19,pagamento
8304,95,2024-10-03,4963.76,pagamento
8305,224,2023-07-07,9009.68,ted
8306,992,2025-02-23,280.17,saque
8307,171,2024-01-22,2302.19,pagamento
8308,832,2023-08-02,5175.84,doc
8309,60,2024-07-16,1247.02,ted
8310,124,2025-01-15,7711.59,ted
8311,776,2024-12-07,3873.79,ted
8312,187,2023-03-25,2442.32,pagamento
8313,990,2025-02-28,1126.84,saque
8314,997,2023-11-04,1113.31,doc
8315,160,2025-02-22,4667.3,pagamento
8316,712,2024-05-20,1614.27,saque
8317,275,2024-05-30,4791.63,pagamento
8318,963,2024-04-14,1041.98,doc
8319,533,2024-07-07,1425.64,saque
8320,594,2023-08-12,686.46,saque
8321,276,2024-10-26,2437.27,pagamento
8322,235,2024-05-25,5999.42,ted
8323,221,2024-08-29,5627.1,ted
8324,809,2024-11-22,1406.89,saque
8325,54,2023-06-29,608.8,ted
8326,273,2024-09-08,229.63,saque
8327,9,2023-10-27,6136.76,ted
8328,134,2023-11-22,4898.51,doc
8329,112,2024-08-10,6768.63,ted
8330,452,2024-08-21,923.91,saque
8331,936,2024-11-06,875.53,saque
8332,296,2024-02-04,1982.87,saque
8333,590,2025-02-03,1886.04,saque
8334,611,2025-01-12,506.8,saque
8335,212,2023-10-24,4169.04,pagamento
8336,710,2023-11-09,8571.84,doc
8337,141,2023-09-06,3914.8,pagamento
8338,20,2024-07-31,606.62,saque
8339,503,2024-09-18,641.0,saque
8340,743,2025-01-02,7648.62,doc
8341,811,2024-10-14,7419.74,ted
8342,852,2024-11-14,178.79,saque
8343,583,2024-08-26,3211.91,doc
8344,113,2024-12-25,2926.61,pagamento
8345,105,2024-03-26,6524.35,ted
8346,521,2024-11-19,2517.07,pagamento
8347,106,2024-07-05,1634.55,ted
8348,742,2023-07-07,8959.71,ted
8349,900,2025-01-10,4015.72,pagamento
8350,351,2023-10-05,131.2,saque
8351,202,2023-05-31,8978.58,doc
8352,471,2023-05-15,1302.05,pagamento
8353,285,2023-11-12,5057.3,ted
8354,733,2025-02-14,765.28,doc
8355,499,2023-09-29,5690.07,doc
8356,70,2024-05-25,9261.29,doc
8357,719,2023-06-25,4016.35,pagamento
8358,39,2023-11-11,6803.67,doc
8359,706,2024-12-07,6953.32,doc
8360,425,2024-10-07,6653.3,doc
8361,707,2023-05-01,606.22,saque
8362,744,2023-08-02,2257.52,doc
8363,689,2024-12-12,2353.05,pagamento
8364,326,2024-07-10,1507.7,saque
8365,187,2024-01-31,4929.81,ted
8366,410,2024-04-04,6868.86,ted
8367,88,2024-12-15,1329.24,ted
8368,704,2025-02-12,913.76,saque
8369,154,2024-07-04,2983.29,pagamento
8370,874,2023-06-23,4403.63,ted
8371,427,2024-09-10,1511.44,saque
8372,580,2023-12-27,5922.36,ted
8373,921,2024-06-11,2824.21,doc
8374,914,2023-08-02,4889.76,doc
8375,199,2023-11-18,871.69,pagamento
8376,707,2024-08-27,738.01,saque
8377,100,2024-11-16,1503.29,saque
8378,122,2024-11-18,2788.58,pagamento
8379,731,2024-05-29,5072.29,doc
8380,913,2023-10-15,3362.5,pagamento
8381,904,2024-05-18,7983.04,ted
8382,460,2023-08-03,1206.99,pagamento
8383,9,2024-03-13,8275.74,ted
8384,162,2023-03-28,5205.69,doc
8385,87,2025-02-04,8355.76,ted
8386,603,2024-07-18,976.7,ted
8387,172,2024-02-22,9180.31,doc
8388,198,2024-09-08,3982.86,ted
8389,792,2024-08-12,3202.75,pagamento
8390,72,2023-08-03,3341.5,pagamento
8391,380,2024-07-04,290.54,saque
8392,56,2024-10-30,3121.6,ted
8393,21,2024-07-15,8251.78,ted
8394,715,2025-01-22,6771.52,ted
8395,151,2023-12-05,1631.18,pagamento
8396,214,2024-06-18,2322.08,ted
8397,960,2023-05-04,345.07,saque
8398,41,2023-10-02,416.88,saque
8399,825,2023-08-22,5364.13,doc
8400,590,2023-08-28,688.5,saque
8401,319,2024-05-25,7202.1,doc
8402,282,2025-01-25,9710.01,doc
8403,340,2023-08-14,3189.78,ted
8404,781,2023-04-16,7546.87,ted
8405,371,2024-10-05,1214.37,saque
8406,900,2025-02-06,1777.36,pagamento
8407,253,2023-04-09,2909.54,doc
8408,374,2024-01-20,8222.86,doc
8409,6,2024-10-14,400.0,saque
8410,56,2025-02-21,8580.32,ted
8411,238,2024-03-03,816.96,saque
8412,41,2024-03-19,1149.89,saque
8413,451,2023-10-21,2423.69,doc
8414,139,2023-04-06,758.61,saque
8415,654,2024-03-08,1415.17,saque
8416,461,2023-12-01,583.8,saque
8417,321,2024-12-01,1214.89,ted
8418,433,2024-09-11,3419.52,pagamento
8419,496,2024-02-14,1822.58,ted
8420,785,2023-11-14,541.7,saque
8421,963,2023-06-08,3453.06,ted
8422,940,2024-09-28,8871.38,ted
8423,488,2023-06-10,1247.97,doc
8424,453,2024-01-05,3435.66,doc
8425,972,2024-11-25,1293.35,saque
8426,657,2024-08-07,1183.82,ted
8427,319,2024-08-04,2118.69,pagamento
8428,203,2024-10-26,1949.43,saque
8429,462,2023-12-05,1301.77,saque
8430,555,2025-02-20,3755.25,pagamento
8431,752,2024-10-19,807.15,saque
8432,744,2024-09-03,5472.85,ted
8433,948,2024-11-07,3093.61,doc
8434,222,2024-03-29,429.74,saque
8435,394,2024-12-02,6621.46,doc
8436,978,2023-12-05,9554.76,ted
8437,452,2023-03-30,439.32,saque
8438,210,2024-06-15,9234.64,doc
8439,778,2023-08-11,5808.47,doc
8440,973,2023-08-10,4704.08,doc
8441,109,2025-01-02,345.13,pagamento
8442,861,2024-05-21,2450.38,doc
8443,390,2024-11-03,7907.54,doc
8444,210,2023-07-04,4236.92,ted
8445,330,2024-06-10,1534.89,saque
8446,147,2024-12-04,2608.98,doc
8447,290,2024-08-04,7853.58,ted
8448,108,2024-11-04,526.98,saque
8449,809,2024-08-09,235.26,saque
8450,494,2024-11-16,1119.91,saque
8451,348,2024-10-28,203.88,saque
8452,816,2023-12-30,5230.76,ted
8453,879,2024-03-14,6807.47,ted
8454,771,2023-11-18,3419.93,ted
8455,893,2024-07-21,1221.71,saque
8456,339,2025-01-14,4086.29,pagamento
8457,162,2024-06-28,2656.4,doc
8458,612,2025-02-28,9477.84,doc
8459,252,2024-09-20,591.26,pagamento
8460,934,2023-07-14,592.49,pagamento
8461,285,2024-08-25,728.46,saque
8462,366,2023-07-19,5909.72,doc
8463,401,2025-01-03,1830.71,saque
8464,707,2025-01-22,9846.2,doc
8465,907,2023-08-12,1301.13,ted
8466,607,2024-01-09,446.6,saque
8467,193,2024-09-06,532.13,pagamento
8468,603,2023-07-11,2570.22,pagamento
8469,930,2024-03-25,8656.4,doc
8470,135,2024-01-02,645.85,ted
8471,928,2023-05-30,1658.08,saque
8472,174,2024-08-03,9673.19,ted
8473,630,2025-01-13,8277.25,ted
8474,755,2024-12-15,1318.38,saque
8475,897,2024-08-13,1565.93,pagamento
8476,969,2023-08-20,1480.88,ted
8477,737,2024-07-06,4466.35,pagamento
8478,643,2023-04-04,4122.22,doc
8479,293,2024-07-10,1593.41,saque
8480,747,2023-11-29,3958.39,pagamento
8481,558,2023-08-29,9519.07,doc
8482,543,2023-11-17,3762.62,doc
8483,62,2024-04-15,859.53,pagamento
8484,362,2024-11-02,3937.39,pagamento
8485,681,2024-06-16,2240.11,pagamento
8486,707,2023-08-02,2510.25,pagamento
8487,646,2025-01-31,776.32,saque
8488,81,2023-07-05,6474.3,ted
8489,921,2025-02-14,7255.71,ted
8490,668,2024-12-02,3591.2,pagamento
8491,657,2023-04-08,775.17,pagamento
8492,314,2023-12-23,9959.92,ted
8493,439,2024-04-24,3617.1,pagamento
8494,813,2024-01-08,6988.44,doc
8495,293,2025-02-27,2209.75,doc
8496,234,2023-10-17,6178.12,ted
8497,570,2023-11-08,4946.45,pagamento
8498,414,2024-09-14,1620.94,saque
8499,240,2024-01-20,739.22,saque
8500,16,2024-11-13,9779.94,ted
8501,895,2023-08-04,3622.26,pagamento
8502,923,2025-03-13,8206.86,doc
8503,763,2025-01-15,977.06,pagamento
8504,834,2025-01-08,2946.98,ted
8505,162,2023-11-11,701.09,pagamento
8506,328,2024-05-25,4364.94,doc
8507,242,2024-02-16,1496.11,saque
8508,459,2023-08-14,5960.79,ted
8509,487,2024-08-03,9338.33,doc
8510,121,2023-05-19,1324.03,saque
8511,168,2024-01-19,4307.74,ted
8512,375,2023-08-02,2720.95,doc
8513,714,2024-04-24,7025.04,doc
8514,58,2024-10-10,903.83,ted
8515,682,2023-07-11,3838.87,ted
8516,291,2025-02-01,450.98,pagamento
8517,608,2024-03-05,7073.52,ted
8518,240,2023-05-18,7633.78,ted
8519,582,2023-09-13,96.22,pagamento
8520,456,2024-03-28,5663.13,ted
8521,848,2024-02-27,3834.9,pagamento
8522,214,2023-07-26,1503.45,pagamento
8523,25,2024-10-15,3066.2,doc
8524,337,2025-01-16,3760.79,doc
8525,903,2023-06-12,6149.16,doc
8526,623,2024-04-30,8401.63,ted
8527,548,2023-11-27,2503.26,ted
8528,479,2025-03-04,7529.11,doc
8529,580,2023-09-24,271.88,saque
8530,382,2024-10-15,4993.66,pagamento
8531,534,2025-01-08,1781.85,pagamento
8532,911,2024-07-26,4452.16,ted
8533,922,2023-11-24,1568.42,saque
8534,742,2024-01-02,4383.62,ted
8535,762,2023-10-07,2696.96,pagamento
8536,11,2024-08-19,2964.36,doc
8537,648,2024-01-13,251.73,saque
8538,129,2024-09-22,285.11,saque
8539,290,2024-11-24,4475.22,pagamento
8540,125,2023-05-22,1122.99,saque
8541,646,2025-03-12,8075.6,doc
8542,698,2024-03-30,2233.43,ted
8543,515,2024-05-23,5583.61,doc
8544,465,2024-08-16,393.41,saque
8545,141,2024-05-10,2389.04,ted
8546,188,2024-03-04,3221.94,doc
8547,273,2024-10-12,4255.28,pagamento
8548,449,2024-01-24,1677.76,saque
8549,861,2025-03-22,5435.85,doc
8550,920,2023-09-13,4023.74,doc
8551,656,2024-02-13,2757.23,pagamento
8552,865,2024-07-19,8887.63,ted
8553,398,2024-03-13,130.5,saque
8554,439,2024-11-08,293.53,pagamento
8555,725,2024-02-12,2013.0,doc
8556,471,2023-10-13,898.24,saque
8557,374,2025-02-09,1984.96,saque
8558,316,2023-07-11,523.37,saque
8559,489,2024-11-02,469.54,saque
8560,71,2023-08-30,1333.31,pagamento
8561,724,2023-05-18,4477.35,doc
8562,164,2025-01-10,3258.99,pagamento
8563,358,2024-04-06,3145.86,pagamento
8564,921,2023-08-13,6702.1,ted
8565,540,2023-11-02,1802.74,saque
8566,825,2023-09-04,1044.39,pagamento
8567,79,2024-05-26,1881.89,pagamento
8568,228,2023-12-22,186.22,saque
8569,946,2024-03-16,7100.49,doc
8570,10,2023-06-22,6042.59,doc
8571,784,2024-06-18,1930.85,saque
8572,202,2024-09-17,3856.55,pagamento
8573,720,2024-02-23,1862.48,ted
8574,260,2023-08-31,3777.72,pagamento
8575,816,2024-06-17,6567.88,ted
8576,871,2024-09-10,179.75,saque
8577,475,2024-10-01,7750.93,doc
8578,9,2024-12-11,2726.15,pagamento
8579,210,2023-09-10,904.2,saque
8580,410,2024-06-20,852.81,saque
8581,556,2024-11-10,2059.63,doc
8582,790,2023-08-20,6258.81,ted
8583,197,2025-03-23,1789.14,saque
8584,735,2024-09-12,3788.8,pagamento
8585,59,2024-01-03,149.77,saque
8586,846,2023-04-11,6584.37,doc
8587,110,2023-09-16,571.69,saque
8588,297,2025-01-09,3564.49,doc
8589,965,2024-11-25,5504.63,ted
8590,985,2024-04-30,1692.26,pagamento
8591,79,2024-10-07,819.35,doc
8592,339,2023-10-22,3049.61,pagamento
8593,746,2024-01-30,938.6,pagamento
8594,189,2024-02-04,6079.77,doc
8595,714,2023-06-12,2689.92,pagamento
8596,670,2024-10-08,2681.14,pagamento
8597,763,2023-09-25,1572.72,doc
8598,403,2023-05-31,587.12,saque
8599,380,2023-06-08,3642.73,doc
8600,505,2024-10-20,7055.85,ted
8601,424,2023-05-13,6577.7,doc
8602,732,2023-08-17,4918.79,ted
8603,13,2023-09-06,7181.78,doc
8604,924,2023-04-04,581.11,saque
8605,831,2023-12-19,2292.34,ted
8606,987,2024-08-21,1757.34,pagamento
8607,410,2023-10-16,9128.52,ted
8608,591,2025-01-06,2913.8,doc
8609,346,2024-02-08,5758.48,ted
8610,84,2023-06-24,3809.6,ted
8611,983,2024-07-06,605.76,saque
8612,747,2024-03-31,9929.34,doc
8613,322,2024-07-29,6962.41,ted
8614,806,2023-12-09,5726.15,doc
8615,85,2023-12-25,9635.0,doc
8616,427,2024-05-14,6049.65,doc
8617,949,2023-10-24,1979.01,saque
8618,84,2024-07-31,8426.05,ted
8619,741,2023-03-30,2994.4,pagamento
8620,688,2024-01-05,4310.6,doc
8621,807,2023-10-16,2885.19,pagamento
8622,908,2024-02-04,987.31,pagamento
8623,124,2023-06-04,1947.55,saque
8624,835,2024-11-15,987.92,saque
8625,766,2023-06-17,5965.49,doc
8626,378,2023-05-04,1117.64,saque
8627,282,2024-07-04,7791.3,doc
8628,699,2023-05-12,1836.05,pagamento
8629,815,2024-01-02,4504.22,ted
8630,845,2024-02-20,3981.19,pagamento
8631,423,2024-12-06,367.06,pagamento
8632,786,2024-04-22,414.82,saque
8633,666,2024-09-09,784.49,saque
8634,233,2024-09-12,435.23,pagamento
8635,555,2023-04-27,1614.59,saque
8636,510,2024-03-18,1813.98,saque
8637,467,2023-12-12,1860.72,saque
8638,674,2024-01-06,935.09,saque
8639,498,2024-04-15,1678.1,saque
8640,792,2023-05-02,8685.48,ted
8641,20,2023-12-07,7392.25,ted
8642,34,2023-07-12,1544.07,saque
8643,774,2024-06-26,8149.71,doc
8644,535,2023-08-24,585.5,saque
8645,829,2024-06-11,7768.09,doc
8646,53,2024-06-11,760.72,saque
8647,523,2024-10-05,1242.6,saque
8648,722,2025-01-25,4668.88,doc
8649,443,2023-09-23,1822.73,ted
8650,36,2023-11-02,168.24,pagamento
8651,450,2024-04-01,1168.06,saque
8652,204,2025-02-04,4417.27,doc
8653,895,2024-08-03,3474.92,ted
8654,41,2024-01-24,3366.63,doc
8655,363,2024-07-19,1015.82,saque
8656,144,2024-08-11,8400.73,ted
8657,509,2024-10-31,850.6,pagamento
8658,738,2024-09-20,1697.17,doc
8659,471,2024-08-11,8451.55,doc
8660,332,2024-06-29,7196.16,ted
8661,380,2023-09-16,4344.85,ted
8662,95,2023-05-05,150.64,saque
8663,486,2025-02-02,6381.75,doc
8664,966,2025-03-13,2715.0,ted
8665,884,2023-07-28,8899.97,doc
8666,198,2024-03-20,8403.94,ted
8667,738,2024-08-17,217.41,pagamento
8668,709,2024-11-13,5323.69,doc
8669,836,2024-06-13,3227.74,doc
8670,828,2024-12-18,7003.13,ted
8671,920,2025-01-18,530.27,pagamento
8672,521,2023-11-28,1000.84,saque
8673,728,2023-05-27,7793.33,ted
8674,538,2024-03-13,1046.3,pagamento
8675,938,2024-12-31,90.21,saque
8676,969,2023-07-18,3832.32,pagamento
8677,506,2024-08-05,1679.41,saque
8678,64,2025-03-07,1234.06,saque
8679,183,2024-01-01,4106.93,ted
8680,92,2023-09-14,6225.9,ted
8681,64,2023-11-20,6484.43,doc
8682,619,2023-11-18,4009.52,pagamento
8683,473,2024-04-05,569.99,saque
8684,45,2023-07-18,6713.89,doc
8685,38,2023-08-22,1975.22,saque
8686,835,2024-10-09,2893.48,pagamento
8687,267,2025-03-17,559.91,saque
8688,657,2024-04-24,408.74,saque
8689,610,2023-12-30,2505.21,pagamento
8690,379,2023-12-29,6891.62,doc
8691,318,2025-01-28,355.37,pagamento
8692,451,2024-11-03,849.16,saque
8693,300,2024-04-17,1326.84,pagamento
8694,474,2023-07-16,3792.2,ted
8695,657,2024-11-12,5579.14,doc
8696,865,2024-10-14,348.34,saque
8697,209,2023-10-13,9988.63,ted
8698,158,2023-08-31,804.07,saque
8699,745,2024-09-19,2739.27,doc
8700,702,2023-05-13,3201.7,ted
8701,95,2023-07-25,2712.35,pagamento
8702,142,2023-05-24,7382.99,ted
8703,954,2023-05-29,1672.2,doc
8704,696,2024-09-02,4106.58,pagamento
8705,541,2024-02-25,1738.46,doc
8706,131,2024-11-14,1191.97,pagamento
8707,669,2025-02-28,1852.27,saque
8708,944,2023-12-20,7088.08,doc
8709,679,2023-12-16,2665.73,pagamento
8710,738,2024-09-26,1530.73,saque
8711,91,2024-08-05,9556.82,doc
8712,189,2025-03-17,1162.48,doc
8713,815,2023-06-01,6787.15,ted
8714,443,2023-04-12,1490.07,saque
8715,684,2023-05-28,1775.92,saque
8716,959,2024-03-24,459.33,saque
8717,476,2023-09-10,2512.57,ted
8718,920,2024-03-13,4366.78,doc
8719,225,2023-11-22,3274.57,ted
8720,871,2023-04-24,1763.49,pagamento
8721,855,2023-05-04,7486.63,doc
8722,548,2023-11-02,1273.86,saque
8723,867,2023-06-29,8119.83,doc
8724,772,2024-12-16,2007.32,ted
8725,700,2024-07-30,1248.8,saque
8726,103,2023-12-15,1398.02,pagamento
8727,57,2024-06-14,1555.87,saque
8728,367,2024-01-26,1324.95,saque
8729,545,2024-07-24,981.12,ted
8730,728,2024-08-29,182.1,pagamento
8731,219,2024-03-01,89.28,saque
8732,379,2024-04-04,2070.61,ted
8733,85,2023-06-19,2730.69,pagamento
8734,551,2024-11-30,8988.77,ted
8735,362,2025-02-22,916.82,ted
8736,988,2025-01-22,1633.33,saque
8737,963,2024-02-03,2807.07,doc
8738,234,2025-01-11,783.5,saque
8739,648,2024-09-01,1655.19,saque
8740,99,2024-07-22,6934.2,doc
8741,875,2024-10-06,172.17,saque
8742,383,2025-01-08,650.99,pagamento
8743,562,2024-03-06,2425.7,doc
8744,181,2023-07-16,1443.33,ted
8745,183,2024-10-28,4024.2,ted
8746,170,2023-10-18,1007.84,saque
8747,619,2023-11-18,122.35,saque
8748,698,2024-01-12,4794.48,pagamento
8749,642,2024-06-28,4419.97,ted
8750,404,2025-02-04,4578.46,ted
8751,896,2024-07-13,105.26,saque
8752,513,2023-05-21,4764.52,pagamento
8753,599,2023-07-23,3028.47,ted
8754,364,2023-08-05,9298.81,ted
8755,385,2023-04-07,4612.17,pagamento
8756,279,2023-04-01,1986.44,saque
8757,302,2024-08-18,6844.11,doc
8758,646,2025-02-19,2163.83,doc
8759,239,2023-11-04,869.7,pagamento
8760,349,2023-04-03,7129.64,ted
8761,352,2024-10-11,1529.57,saque
8762,186,2024-05-12,2748.64,doc
8763,425,2024-07-13,1026.6,saque
8764,59,2024-05-24,1702.22,saque
8765,447,2024-12-13,1931.33,saque
8766,167,2024-10-30,731.31,saque
8767,28,2023-08-11,4089.13,doc
8768,59,2024-01-24,1036.85,saque
8769,185,2023-10-18,1300.54,saque
8770,657,2024-05-11,5795.66,doc
8771,124,2023-09-26,2924.91,pagamento
8772,556,2023-12-19,1434.79,doc
8773,292,2024-09-29,4495.53,pagamento
8774,300,2023-07-04,1811.37,saque
8775,829,2023-05-25,1958.87,saque
8776,376,2024-05-17,3796.18,pagamento
8777,377,2024-06-24,1506.91,doc
8778,632,2024-09-26,7744.52,ted
8779,660,2024-03-11,634.4,saque
8780,783,2024-10-28,478.85,saque
8781,4,2024-04-30,8731.64,doc
8782,52,2025-01-12,9844.71,doc
8783,779,2023-05-21,9590.29,ted
8784,160,2024-05-21,2585.42,pagamento
8785,528,2023-10-18,1659.29,saque
8786,100,2025-03-03,4460.83,doc
8787,546,2024-09-27,922.11,saque
8788,943,2024-12-29,9944.81,ted
8789,344,2024-01-07,6523.5,ted
8790,704,2023-03-28,5709.53,doc
8791,422,2023-07-18,3801.97,ted
8792,553,2024-07-27,4004.74,pagamento
8793,397,2024-01-11,218.59,saque
8794,702,2023-05-27,3455.52,pagamento
8795,881,2024-12-23,1758.24,saque
8796,573,2024-01-26,1148.01,pagamento
8797,887,2024-01-01,623.93,saque
8798,398,2023-11-11,538.33,saque
8799,393,2024-02-03,5186.58,doc
8800,771,2023-06-01,121.0,saque
8801,827,2024-06-28,1114.78,pagamento
8802,821,2025-03-19,3312.54,doc
8803,810,2024-05-05,818.86,saque
8804,110,2024-07-11,6006.91,ted
8805,515,2025-03-18,3393.92,pagamento
8806,193,2024-07-09,1807.16,ted
8807,382,2024-11-13,1786.34,saque
8808,97,2024-06-05,2358.97,doc
8809,842,2024-09-20,9467.3,ted
8810,333,2024-07-21,3473.19,doc
8811,782,2023-11-17,4481.33,pagamento
8812,186,2024-01-05,5582.85,doc
8813,852,2023-04-04,4265.71,doc
8814,556,2023-07-02,2663.71,doc
8815,506,2025-02-19,2639.44,pagamento
8816,512,2023-05-13,5779.01,doc
8817,60,2024-06-11,1822.81,saque
8818,238,2023-05-24,3523.6,ted
